Duration_Days,Frequency,Cumulative_Probability
108.0,1,0.6347
108.0,1,0.6348
108.0,1,0.6349
108.0,1,0.6350
108.1,1,0.6351
108.1,1,0.6352
108.1,1,0.6353
108.1,1,0.6354
108.1,1,0.6355
108.1,1,0.6356
108.1,1,0.6357
108.1,1,0.6358
108.1,1,0.6359
108.1,1,0.6360
108.1,1,0.6361
108.1,1,0.6362
108.1,1,0.6363
108.1,1,0.6364
108.1,1,0.6365
108.1,1,0.6366
108.1,1,0.6367
108.1,1,0.6368
108.1,1,0.6369
108.1,1,0.6370
108.1,1,0.6371
108.1,1,0.6372
108.1,1,0.6373
108.1,1,0.6374
108.1,1,0.6375
108.1,1,0.6376
108.1,1,0.6377
108.1,1,0.6378
108.1,1,0.6379
108.1,1,0.6380
108.1,1,0.6381
108.1,1,0.6382
108.1,1,0.6383
108.1,1,0.6384
108.1,1,0.6385
108.1,1,0.6386
108.1,1,0.6387
108.1,1,0.6388
108.1,1,0.6389
108.1,1,0.6390
108.1,1,0.6391
108.1,1,0.6392
108.1,1,0.6393
108.1,1,0.6394
108.1,1,0.6395
108.1,1,0.6396
108.1,1,0.6397
108.1,1,0.6398
108.1,1,0.6399
108.1,1,0.6400
108.1,1,0.6401
108.1,1,0.6402
108.1,1,0.6403
108.1,1,0.6404
108.1,1,0.6405
108.1,1,0.6406
108.1,1,0.6407
108.1,1,0.6408
108.1,1,0.6409
108.1,1,0.6410
108.1,1,0.6411
108.1,1,0.6412
108.1,1,0.6413
108.1,1,0.6414
108.1,1,0.6415
108.1,1,0.6416
108.1,1,0.6417
108.1,1,0.6418
108.1,1,0.6419
108.1,1,0.6420
108.1,1,0.6421
108.1,1,0.6422
108.1,1,0.6423
108.1,1,0.6424
108.1,1,0.6425
108.1,1,0.6426
108.1,1,0.6427
108.1,1,0.6428
108.1,1,0.6429
108.1,1,0.6430
108.1,1,0.6431
108.1,1,0.6432
108.1,1,0.6433
108.1,1,0.6434
108.1,1,0.6435
108.1,1,0.6436
108.1,1,0.6437
108.1,1,0.6438
108.1,1,0.6439
108.1,1,0.6440
108.1,1,0.6441
108.1,1,0.6442
108.1,1,0.6443
108.1,1,0.6444
108.1,1,0.6445
108.1,1,0.6446
108.1,1,0.6447
108.1,1,0.6448
108.1,1,0.6449
108.1,1,0.6450
108.1,1,0.6451
108.1,1,0.6452
108.1,1,0.6453
108.1,1,0.6454
108.2,1,0.6455
108.2,1,0.6456
108.2,1,0.6457
108.2,1,0.6458
108.2,1,0.6459
108.2,1,0.6460
108.2,1,0.6461
108.2,1,0.6462
108.2,1,0.6463
108.2,1,0.6464
108.2,1,0.6465
108.2,1,0.6466
108.2,1,0.6467
108.2,1,0.6468
108.2,1,0.6469
108.2,1,0.6470
108.2,1,0.6471
108.2,1,0.6472
108.2,1,0.6473
108.2,1,0.6474
108.2,1,0.6475
108.2,1,0.6476
108.2,1,0.6477
108.2,1,0.6478
108.2,1,0.6479
108.2,1,0.6480
108.2,1,0.6481
108.2,1,0.6482
108.2,1,0.6483
108.2,1,0.6484
108.2,1,0.6485
108.2,1,0.6486
108.2,1,0.6487
108.2,1,0.6488
108.2,1,0.6489
108.2,1,0.6490
108.2,1,0.6491
108.2,1,0.6492
108.2,1,0.6493
108.2,1,0.6494
108.2,1,0.6495
108.2,1,0.6496
108.2,1,0.6497
108.2,1,0.6498
108.2,1,0.6499
108.2,1,0.6500
108.2,1,0.6501
108.2,1,0.6502
108.2,1,0.6503
108.2,1,0.6504
108.2,1,0.6505
108.2,1,0.6506
108.2,1,0.6507
108.2,1,0.6508
108.2,1,0.6509
108.2,1,0.6510
108.2,1,0.6511
108.2,1,0.6512
108.2,1,0.6513
108.2,1,0.6514
108.2,1,0.6515
108.2,1,0.6516
108.2,1,0.6517
108.2,1,0.6518
108.2,1,0.6519
108.2,1,0.6520
108.2,1,0.6521
108.2,1,0.6522
108.2,1,0.6523
108.2,1,0.6524
108.2,1,0.6525
108.2,1,0.6526
108.2,1,0.6527
108.2,1,0.6528
108.2,1,0.6529
108.2,1,0.6530
108.2,1,0.6531
108.2,1,0.6532
108.2,1,0.6533
108.2,1,0.6534
108.2,1,0.6535
108.2,1,0.6536
108.2,1,0.6537
108.2,1,0.6538
108.2,1,0.6539
108.2,1,0.6540
108.2,1,0.6541
108.2,1,0.6542
108.2,1,0.6543
108.2,1,0.6544
108.2,1,0.6545
108.2,1,0.6546
108.2,1,0.6547
108.2,1,0.6548
108.2,1,0.6549
108.2,1,0.6550
108.2,1,0.6551
108.2,1,0.6552
108.2,1,0.6553
108.2,1,0.6554
108.2,1,0.6555
108.2,1,0.6556
108.2,1,0.6557
108.2,1,0.6558
108.2,1,0.6559
108.2,1,0.6560
108.2,1,0.6561
108.2,1,0.6562
108.2,1,0.6563
108.2,1,0.6564
108.2,1,0.6565
108.2,1,0.6566
108.3,1,0.6567
108.3,1,0.6568
108.3,1,0.6569
108.3,1,0.6570
108.3,1,0.6571
108.3,1,0.6572
108.3,1,0.6573
108.3,1,0.6574
108.3,1,0.6575
108.3,1,0.6576
108.3,1,0.6577
108.3,1,0.6578
108.3,1,0.6579
108.3,1,0.6580
108.3,1,0.6581
108.3,1,0.6582
108.3,1,0.6583
108.3,1,0.6584
108.3,1,0.6585
108.3,1,0.6586
108.3,1,0.6587
108.3,1,0.6588
108.3,1,0.6589
108.3,1,0.6590
108.3,1,0.6591
108.3,1,0.6592
108.3,1,0.6593
108.3,1,0.6594
108.3,1,0.6595
108.3,1,0.6596
108.3,1,0.6597
108.3,1,0.6598
108.3,1,0.6599
108.3,1,0.6600
108.3,1,0.6601
108.3,1,0.6602
108.3,1,0.6603
108.3,1,0.6604
108.3,1,0.6605
108.3,1,0.6606
108.3,1,0.6607
108.3,1,0.6608
108.3,1,0.6609
108.3,1,0.6610
108.3,1,0.6611
108.3,1,0.6612
108.3,1,0.6613
108.3,1,0.6614
108.3,1,0.6615
108.3,1,0.6616
108.3,1,0.6617
108.3,1,0.6618
108.3,1,0.6619
108.3,1,0.6620
108.3,1,0.6621
108.3,1,0.6622
108.3,1,0.6623
108.3,1,0.6624
108.3,1,0.6625
108.3,1,0.6626
108.3,1,0.6627
108.3,1,0.6628
108.3,1,0.6629
108.3,1,0.6630
108.3,1,0.6631
108.3,1,0.6632
108.3,1,0.6633
108.3,1,0.6634
108.3,1,0.6635
108.3,1,0.6636
108.3,1,0.6637
108.3,1,0.6638
108.3,1,0.6639
108.3,1,0.6640
108.3,1,0.6641
108.3,1,0.6642
108.3,1,0.6643
108.3,1,0.6644
108.3,1,0.6645
108.3,1,0.6646
108.3,1,0.6647
108.3,1,0.6648
108.3,1,0.6649
108.3,1,0.6650
108.3,1,0.6651
108.3,1,0.6652
108.3,1,0.6653
108.3,1,0.6654
108.3,1,0.6655
108.3,1,0.6656
108.3,1,0.6657
108.3,1,0.6658
108.3,1,0.6659
108.3,1,0.6660
108.3,1,0.6661
108.4,1,0.6662
108.4,1,0.6663
108.4,1,0.6664
108.4,1,0.6665
108.4,1,0.6666
108.4,1,0.6667
108.4,1,0.6668
108.4,1,0.6669
108.4,1,0.6670
108.4,1,0.6671
108.4,1,0.6672
108.4,1,0.6673
108.4,1,0.6674
108.4,1,0.6675
108.4,1,0.6676
108.4,1,0.6677
108.4,1,0.6678
108.4,1,0.6679
108.4,1,0.6680
108.4,1,0.6681
108.4,1,0.6682
108.4,1,0.6683
108.4,1,0.6684
108.4,1,0.6685
108.4,1,0.6686
108.4,1,0.6687
108.4,1,0.6688
108.4,1,0.6689
108.4,1,0.6690
108.4,1,0.6691
108.4,1,0.6692
108.4,1,0.6693
108.4,1,0.6694
108.4,1,0.6695
108.4,1,0.6696
108.4,1,0.6697
108.4,1,0.6698
108.4,1,0.6699
108.4,1,0.6700
108.4,1,0.6701
108.4,1,0.6702
108.4,1,0.6703
108.4,1,0.6704
108.4,1,0.6705
108.4,1,0.6706
108.4,1,0.6707
108.4,1,0.6708
108.4,1,0.6709
108.4,1,0.6710
108.4,1,0.6711
108.4,1,0.6712
108.4,1,0.6713
108.4,1,0.6714
108.4,1,0.6715
108.4,1,0.6716
108.4,1,0.6717
108.4,1,0.6718
108.4,1,0.6719
108.4,1,0.6720
108.4,1,0.6721
108.4,1,0.6722
108.4,1,0.6723
108.4,1,0.6724
108.4,1,0.6725
108.4,1,0.6726
108.4,1,0.6727
108.4,1,0.6728
108.4,1,0.6729
108.4,1,0.6730
108.4,1,0.6731
108.4,1,0.6732
108.4,1,0.6733
108.4,1,0.6734
108.4,1,0.6735
108.4,1,0.6736
108.4,1,0.6737
108.4,1,0.6738
108.4,1,0.6739
108.4,1,0.6740
108.4,1,0.6741
108.4,1,0.6742
108.4,1,0.6743
108.4,1,0.6744
108.4,1,0.6745
108.4,1,0.6746
108.4,1,0.6747
108.4,1,0.6748
108.4,1,0.6749
108.4,1,0.6750
108.4,1,0.6751
108.4,1,0.6752
108.4,1,0.6753
108.4,1,0.6754
108.4,1,0.6755
108.5,1,0.6756
108.5,1,0.6757
108.5,1,0.6758
108.5,1,0.6759
108.5,1,0.6760
108.5,1,0.6761
108.5,1,0.6762
108.5,1,0.6763
108.5,1,0.6764
108.5,1,0.6765
108.5,1,0.6766
108.5,1,0.6767
108.5,1,0.6768
108.5,1,0.6769
108.5,1,0.6770
108.5,1,0.6771
108.5,1,0.6772
108.5,1,0.6773
108.5,1,0.6774
108.5,1,0.6775
108.5,1,0.6776
108.5,1,0.6777
108.5,1,0.6778
108.5,1,0.6779
108.5,1,0.6780
108.5,1,0.6781
108.5,1,0.6782
108.5,1,0.6783
108.5,1,0.6784
108.5,1,0.6785
108.5,1,0.6786
108.5,1,0.6787
108.5,1,0.6788
108.5,1,0.6789
108.5,1,0.6790
108.5,1,0.6791
108.5,1,0.6792
108.5,1,0.6793
108.5,1,0.6794
108.5,1,0.6795
108.5,1,0.6796
108.5,1,0.6797
108.5,1,0.6798
108.5,1,0.6799
108.5,1,0.6800
108.5,1,0.6801
108.5,1,0.6802
108.5,1,0.6803
108.5,1,0.6804
108.5,1,0.6805
108.5,1,0.6806
108.5,1,0.6807
108.5,1,0.6808
108.5,1,0.6809
108.5,1,0.6810
108.5,1,0.6811
108.5,1,0.6812
108.5,1,0.6813
108.5,1,0.6814
108.5,1,0.6815
108.5,1,0.6816
108.5,1,0.6817
108.5,1,0.6818
108.5,1,0.6819
108.5,1,0.6820
108.5,1,0.6821
108.5,1,0.6822
108.5,1,0.6823
108.5,1,0.6824
108.5,1,0.6825
108.5,1,0.6826
108.5,1,0.6827
108.5,1,0.6828
108.5,1,0.6829
108.5,1,0.6830
108.5,1,0.6831
108.5,1,0.6832
108.5,1,0.6833
108.5,1,0.6834
108.5,1,0.6835
108.5,1,0.6836
108.5,1,0.6837
108.5,1,0.6838
108.5,1,0.6839
108.5,1,0.6840
108.5,1,0.6841
108.5,1,0.6842
108.5,1,0.6843
108.5,1,0.6844
108.5,1,0.6845
108.5,1,0.6846
108.5,1,0.6847
108.5,1,0.6848
108.5,1,0.6849
108.5,1,0.6850
108.5,1,0.6851
108.5,1,0.6852
108.5,1,0.6853
108.5,1,0.6854
108.5,1,0.6855
108.5,1,0.6856
108.5,1,0.6857
108.5,1,0.6858
108.5,1,0.6859
108.5,1,0.6860
108.5,1,0.6861
108.5,1,0.6862
108.5,1,0.6863
108.6,1,0.6864
108.6,1,0.6865
108.6,1,0.6866
108.6,1,0.6867
108.6,1,0.6868
108.6,1,0.6869
108.6,1,0.6870
108.6,1,0.6871
108.6,1,0.6872
108.6,1,0.6873
108.6,1,0.6874
108.6,1,0.6875
108.6,1,0.6876
108.6,1,0.6877
108.6,1,0.6878
108.6,1,0.6879
108.6,1,0.6880
108.6,1,0.6881
108.6,1,0.6882
108.6,1,0.6883
108.6,1,0.6884
108.6,1,0.6885
108.6,1,0.6886
108.6,1,0.6887
108.6,1,0.6888
108.6,1,0.6889
108.6,1,0.6890
108.6,1,0.6891
108.6,1,0.6892
108.6,1,0.6893
108.6,1,0.6894
108.6,1,0.6895
108.6,1,0.6896
108.6,1,0.6897
108.6,1,0.6898
108.6,1,0.6899
108.6,1,0.6900
108.6,1,0.6901
108.6,1,0.6902
108.6,1,0.6903
108.6,1,0.6904
108.6,1,0.6905
108.6,1,0.6906
108.6,1,0.6907
108.6,1,0.6908
108.6,1,0.6909
108.6,1,0.6910
108.6,1,0.6911
108.6,1,0.6912
108.6,1,0.6913
108.6,1,0.6914
108.6,1,0.6915
108.6,1,0.6916
108.6,1,0.6917
108.6,1,0.6918
108.6,1,0.6919
108.6,1,0.6920
108.6,1,0.6921
108.6,1,0.6922
108.6,1,0.6923
108.6,1,0.6924
108.6,1,0.6925
108.6,1,0.6926
108.6,1,0.6927
108.6,1,0.6928
108.6,1,0.6929
108.6,1,0.6930
108.6,1,0.6931
108.6,1,0.6932
108.6,1,0.6933
108.6,1,0.6934
108.6,1,0.6935
108.6,1,0.6936
108.6,1,0.6937
108.6,1,0.6938
108.6,1,0.6939
108.6,1,0.6940
108.6,1,0.6941
108.6,1,0.6942
108.6,1,0.6943
108.6,1,0.6944
108.6,1,0.6945
108.6,1,0.6946
108.6,1,0.6947
108.6,1,0.6948
108.6,1,0.6949
108.6,1,0.6950
108.6,1,0.6951
108.6,1,0.6952
108.7,1,0.6953
108.7,1,0.6954
108.7,1,0.6955
108.7,1,0.6956
108.7,1,0.6957
108.7,1,0.6958
108.7,1,0.6959
108.7,1,0.6960
108.7,1,0.6961
108.7,1,0.6962
108.7,1,0.6963
108.7,1,0.6964
108.7,1,0.6965
108.7,1,0.6966
108.7,1,0.6967
108.7,1,0.6968
108.7,1,0.6969
108.7,1,0.6970
108.7,1,0.6971
108.7,1,0.6972
108.7,1,0.6973
108.7,1,0.6974
108.7,1,0.6975
108.7,1,0.6976
108.7,1,0.6977
108.7,1,0.6978
108.7,1,0.6979
108.7,1,0.6980
108.7,1,0.6981
108.7,1,0.6982
108.7,1,0.6983
108.7,1,0.6984
108.7,1,0.6985
108.7,1,0.6986
108.7,1,0.6987
108.7,1,0.6988
108.7,1,0.6989
108.7,1,0.6990
108.7,1,0.6991
108.7,1,0.6992
108.7,1,0.6993
108.7,1,0.6994
108.7,1,0.6995
108.7,1,0.6996
108.7,1,0.6997
108.7,1,0.6998
108.7,1,0.6999
108.7,1,0.7000
108.7,1,0.7001
108.7,1,0.7002
108.7,1,0.7003
108.7,1,0.7004
108.7,1,0.7005
108.7,1,0.7006
108.7,1,0.7007
108.7,1,0.7008
108.7,1,0.7009
108.7,1,0.7010
108.7,1,0.7011
108.7,1,0.7012
108.7,1,0.7013
108.7,1,0.7014
108.7,1,0.7015
108.7,1,0.7016
108.7,1,0.7017
108.7,1,0.7018
108.7,1,0.7019
108.7,1,0.7020
108.7,1,0.7021
108.7,1,0.7022
108.7,1,0.7023
108.7,1,0.7024
108.7,1,0.7025
108.7,1,0.7026
108.7,1,0.7027
108.7,1,0.7028
108.7,1,0.7029
108.8,1,0.7030
108.8,1,0.7031
108.8,1,0.7032
108.8,1,0.7033
108.8,1,0.7034
108.8,1,0.7035
108.8,1,0.7036
108.8,1,0.7037
108.8,1,0.7038
108.8,1,0.7039
108.8,1,0.7040
108.8,1,0.7041
108.8,1,0.7042
108.8,1,0.7043
108.8,1,0.7044
108.8,1,0.7045
108.8,1,0.7046
108.8,1,0.7047
108.8,1,0.7048
108.8,1,0.7049
108.8,1,0.7050
108.8,1,0.7051
108.8,1,0.7052
108.8,1,0.7053
108.8,1,0.7054
108.8,1,0.7055
108.8,1,0.7056
108.8,1,0.7057
108.8,1,0.7058
108.8,1,0.7059
108.8,1,0.7060
108.8,1,0.7061
108.8,1,0.7062
108.8,1,0.7063
108.8,1,0.7064
108.8,1,0.7065
108.8,1,0.7066
108.8,1,0.7067
108.8,1,0.7068
108.8,1,0.7069
108.8,1,0.7070
108.8,1,0.7071
108.8,1,0.7072
108.8,1,0.7073
108.8,1,0.7074
108.8,1,0.7075
108.8,1,0.7076
108.8,1,0.7077
108.8,1,0.7078
108.8,1,0.7079
108.8,1,0.7080
108.8,1,0.7081
108.8,1,0.7082
108.8,1,0.7083
108.8,1,0.7084
108.8,1,0.7085
108.8,1,0.7086
108.8,1,0.7087
108.8,1,0.7088
108.8,1,0.7089
108.8,1,0.7090
108.8,1,0.7091
108.8,1,0.7092
108.8,1,0.7093
108.8,1,0.7094
108.8,1,0.7095
108.8,1,0.7096
108.8,1,0.7097
108.8,1,0.7098
108.8,1,0.7099
108.8,1,0.7100
108.8,1,0.7101
108.8,1,0.7102
108.8,1,0.7103
108.8,1,0.7104
108.8,1,0.7105
108.8,1,0.7106
108.8,1,0.7107
108.8,1,0.7108
108.8,1,0.7109
108.8,1,0.7110
108.8,1,0.7111
108.8,1,0.7112
108.8,1,0.7113
108.8,1,0.7114
108.8,1,0.7115
108.8,1,0.7116
108.8,1,0.7117
108.9,1,0.7118
108.9,1,0.7119
108.9,1,0.7120
108.9,1,0.7121
108.9,1,0.7122
108.9,1,0.7123
108.9,1,0.7124
108.9,1,0.7125
108.9,1,0.7126
108.9,1,0.7127
108.9,1,0.7128
108.9,1,0.7129
108.9,1,0.7130
108.9,1,0.7131
108.9,1,0.7132
108.9,1,0.7133
108.9,1,0.7134
108.9,1,0.7135
108.9,1,0.7136
108.9,1,0.7137
108.9,1,0.7138
108.9,1,0.7139
108.9,1,0.7140
108.9,1,0.7141
108.9,1,0.7142
108.9,1,0.7143
108.9,1,0.7144
108.9,1,0.7145
108.9,1,0.7146
108.9,1,0.7147
108.9,1,0.7148
108.9,1,0.7149
108.9,1,0.7150
108.9,1,0.7151
108.9,1,0.7152
108.9,1,0.7153
108.9,1,0.7154
108.9,1,0.7155
108.9,1,0.7156
108.9,1,0.7157
108.9,1,0.7158
108.9,1,0.7159
108.9,1,0.7160
108.9,1,0.7161
108.9,1,0.7162
108.9,1,0.7163
108.9,1,0.7164
108.9,1,0.7165
108.9,1,0.7166
108.9,1,0.7167
108.9,1,0.7168
108.9,1,0.7169
108.9,1,0.7170
108.9,1,0.7171
108.9,1,0.7172
108.9,1,0.7173
108.9,1,0.7174
108.9,1,0.7175
108.9,1,0.7176
108.9,1,0.7177
108.9,1,0.7178
108.9,1,0.7179
108.9,1,0.7180
108.9,1,0.7181
108.9,1,0.7182
108.9,1,0.7183
108.9,1,0.7184
108.9,1,0.7185
108.9,1,0.7186
108.9,1,0.7187
108.9,1,0.7188
108.9,1,0.7189
108.9,1,0.7190
108.9,1,0.7191
108.9,1,0.7192
108.9,1,0.7193
108.9,1,0.7194
109.0,1,0.7195
109.0,1,0.7196
109.0,1,0.7197
109.0,1,0.7198
109.0,1,0.7199
109.0,1,0.7200
109.0,1,0.7201
109.0,1,0.7202
109.0,1,0.7203
109.0,1,0.7204
109.0,1,0.7205
109.0,1,0.7206
109.0,1,0.7207
109.0,1,0.7208
109.0,1,0.7209
109.0,1,0.7210
109.0,1,0.7211
109.0,1,0.7212
109.0,1,0.7213
109.0,1,0.7214
109.0,1,0.7215
109.0,1,0.7216
109.0,1,0.7217
109.0,1,0.7218
109.0,1,0.7219
109.0,1,0.7220
109.0,1,0.7221
109.0,1,0.7222
109.0,1,0.7223
109.0,1,0.7224
109.0,1,0.7225
109.0,1,0.7226
109.0,1,0.7227
109.0,1,0.7228
109.0,1,0.7229
109.0,1,0.7230
109.0,1,0.7231
109.0,1,0.7232
109.0,1,0.7233
109.0,1,0.7234
109.0,1,0.7235
109.0,1,0.7236
109.0,1,0.7237
109.0,1,0.7238
109.0,1,0.7239
109.0,1,0.7240
109.0,1,0.7241
109.0,1,0.7242
109.0,1,0.7243
109.0,1,0.7244
109.0,1,0.7245
109.0,1,0.7246
109.0,1,0.7247
109.0,1,0.7248
109.0,1,0.7249
109.0,1,0.7250
109.0,1,0.7251
109.0,1,0.7252
109.0,1,0.7253
109.0,1,0.7254
109.0,1,0.7255
109.0,1,0.7256
109.0,1,0.7257
109.0,1,0.7258
109.0,1,0.7259
109.0,1,0.7260
109.0,1,0.7261
109.1,1,0.7262
109.1,1,0.7263
109.1,1,0.7264
109.1,1,0.7265
109.1,1,0.7266
109.1,1,0.7267
109.1,1,0.7268
109.1,1,0.7269
109.1,1,0.7270
109.1,1,0.7271
109.1,1,0.7272
109.1,1,0.7273
109.1,1,0.7274
109.1,1,0.7275
109.1,1,0.7276
109.1,1,0.7277
109.1,1,0.7278
109.1,1,0.7279
109.1,1,0.7280
109.1,1,0.7281
109.1,1,0.7282
109.1,1,0.7283
109.1,1,0.7284
109.1,1,0.7285
109.1,1,0.7286
109.1,1,0.7287
109.1,1,0.7288
109.1,1,0.7289
109.1,1,0.7290
109.1,1,0.7291
109.1,1,0.7292
109.1,1,0.7293
109.1,1,0.7294
109.1,1,0.7295
109.1,1,0.7296
109.1,1,0.7297
109.1,1,0.7298
109.1,1,0.7299
109.1,1,0.7300
109.1,1,0.7301
109.1,1,0.7302
109.1,1,0.7303
109.1,1,0.7304
109.1,1,0.7305
109.1,1,0.7306
109.1,1,0.7307
109.1,1,0.7308
109.1,1,0.7309
109.1,1,0.7310
109.1,1,0.7311
109.1,1,0.7312
109.1,1,0.7313
109.1,1,0.7314
109.1,1,0.7315
109.1,1,0.7316
109.1,1,0.7317
109.1,1,0.7318
109.1,1,0.7319
109.1,1,0.7320
109.1,1,0.7321
109.1,1,0.7322
109.1,1,0.7323
109.1,1,0.7324
109.1,1,0.7325
109.1,1,0.7326
109.1,1,0.7327
109.1,1,0.7328
109.1,1,0.7329
109.1,1,0.7330
109.1,1,0.7331
109.1,1,0.7332
109.1,1,0.7333
109.1,1,0.7334
109.1,1,0.7335
109.1,1,0.7336
109.1,1,0.7337
109.1,1,0.7338
109.1,1,0.7339
109.1,1,0.7340
109.1,1,0.7341
109.1,1,0.7342
109.1,1,0.7343
109.1,1,0.7344
109.1,1,0.7345
109.1,1,0.7346
109.1,1,0.7347
109.1,1,0.7348
109.1,1,0.7349
109.2,1,0.7350
109.2,1,0.7351
109.2,1,0.7352
109.2,1,0.7353
109.2,1,0.7354
109.2,1,0.7355
109.2,1,0.7356
109.2,1,0.7357
109.2,1,0.7358
109.2,1,0.7359
109.2,1,0.7360
109.2,1,0.7361
109.2,1,0.7362
109.2,1,0.7363
109.2,1,0.7364
109.2,1,0.7365
109.2,1,0.7366
109.2,1,0.7367
109.2,1,0.7368
109.2,1,0.7369
109.2,1,0.7370
109.2,1,0.7371
109.2,1,0.7372
109.2,1,0.7373
109.2,1,0.7374
109.2,1,0.7375
109.2,1,0.7376
109.2,1,0.7377
109.2,1,0.7378
109.2,1,0.7379
109.2,1,0.7380
109.2,1,0.7381
109.2,1,0.7382
109.2,1,0.7383
109.2,1,0.7384
109.2,1,0.7385
109.2,1,0.7386
109.2,1,0.7387
109.2,1,0.7388
109.2,1,0.7389
109.2,1,0.7390
109.2,1,0.7391
109.2,1,0.7392
109.2,1,0.7393
109.2,1,0.7394
109.2,1,0.7395
109.2,1,0.7396
109.2,1,0.7397
109.2,1,0.7398
109.2,1,0.7399
109.3,1,0.7400
109.3,1,0.7401
109.3,1,0.7402
109.3,1,0.7403
109.3,1,0.7404
109.3,1,0.7405
109.3,1,0.7406
109.3,1,0.7407
109.3,1,0.7408
109.3,1,0.7409
109.3,1,0.7410
109.3,1,0.7411
109.3,1,0.7412
109.3,1,0.7413
109.3,1,0.7414
109.3,1,0.7415
109.3,1,0.7416
109.3,1,0.7417
109.3,1,0.7418
109.3,1,0.7419
109.3,1,0.7420
109.3,1,0.7421
109.3,1,0.7422
109.3,1,0.7423
109.3,1,0.7424
109.3,1,0.7425
109.3,1,0.7426
109.3,1,0.7427
109.3,1,0.7428
109.3,1,0.7429
109.3,1,0.7430
109.3,1,0.7431
109.3,1,0.7432
109.3,1,0.7433
109.3,1,0.7434
109.3,1,0.7435
109.3,1,0.7436
109.3,1,0.7437
109.3,1,0.7438
109.3,1,0.7439
109.3,1,0.7440
109.3,1,0.7441
109.3,1,0.7442
109.3,1,0.7443
109.3,1,0.7444
109.3,1,0.7445
109.3,1,0.7446
109.3,1,0.7447
109.3,1,0.7448
109.3,1,0.7449
109.3,1,0.7450
109.3,1,0.7451
109.3,1,0.7452
109.3,1,0.7453
109.3,1,0.7454
109.3,1,0.7455
109.3,1,0.7456
109.3,1,0.7457
109.3,1,0.7458
109.3,1,0.7459
109.3,1,0.7460
109.3,1,0.7461
109.3,1,0.7462
109.3,1,0.7463
109.3,1,0.7464
109.3,1,0.7465
109.3,1,0.7466
109.3,1,0.7467
109.3,1,0.7468
109.3,1,0.7469
109.3,1,0.7470
109.3,1,0.7471
109.3,1,0.7472
109.3,1,0.7473
109.3,1,0.7474
109.3,1,0.7475
109.3,1,0.7476
109.3,1,0.7477
109.3,1,0.7478
109.3,1,0.7479
109.3,1,0.7480
109.3,1,0.7481
109.3,1,0.7482
109.4,1,0.7483
109.4,1,0.7484
109.4,1,0.7485
109.4,1,0.7486
109.4,1,0.7487
109.4,1,0.7488
109.4,1,0.7489
109.4,1,0.7490
109.4,1,0.7491
109.4,1,0.7492
109.4,1,0.7493
109.4,1,0.7494
109.4,1,0.7495
109.4,1,0.7496
109.4,1,0.7497
109.4,1,0.7498
109.4,1,0.7499
109.4,1,0.7500
109.4,1,0.7501
109.4,1,0.7502
109.4,1,0.7503
109.4,1,0.7504
109.4,1,0.7505
109.4,1,0.7506
109.4,1,0.7507
109.4,1,0.7508
109.4,1,0.7509
109.4,1,0.7510
109.4,1,0.7511
109.4,1,0.7512
109.4,1,0.7513
109.4,1,0.7514
109.4,1,0.7515
109.4,1,0.7516
109.4,1,0.7517
109.4,1,0.7518
109.4,1,0.7519
109.4,1,0.7520
109.4,1,0.7521
109.4,1,0.7522
109.4,1,0.7523
109.4,1,0.7524
109.4,1,0.7525
109.4,1,0.7526
109.4,1,0.7527
109.4,1,0.7528
109.4,1,0.7529
109.4,1,0.7530
109.4,1,0.7531
109.4,1,0.7532
109.4,1,0.7533
109.4,1,0.7534
109.4,1,0.7535
109.4,1,0.7536
109.4,1,0.7537
109.4,1,0.7538
109.4,1,0.7539
109.4,1,0.7540
109.4,1,0.7541
109.4,1,0.7542
109.4,1,0.7543
109.4,1,0.7544
109.4,1,0.7545
109.4,1,0.7546
109.4,1,0.7547
109.4,1,0.7548
109.4,1,0.7549
109.4,1,0.7550
109.4,1,0.7551
109.4,1,0.7552
109.4,1,0.7553
109.4,1,0.7554
109.4,1,0.7555
109.4,1,0.7556
109.4,1,0.7557
109.4,1,0.7558
109.4,1,0.7559
109.5,1,0.7560
109.5,1,0.7561
109.5,1,0.7562
109.5,1,0.7563
109.5,1,0.7564
109.5,1,0.7565
109.5,1,0.7566
109.5,1,0.7567
109.5,1,0.7568
109.5,1,0.7569
109.5,1,0.7570
109.5,1,0.7571
109.5,1,0.7572
109.5,1,0.7573
109.5,1,0.7574
109.5,1,0.7575
109.5,1,0.7576
109.5,1,0.7577
109.5,1,0.7578
109.5,1,0.7579
109.5,1,0.7580
109.5,1,0.7581
109.5,1,0.7582
109.5,1,0.7583
109.5,1,0.7584
109.5,1,0.7585
109.5,1,0.7586
109.5,1,0.7587
109.5,1,0.7588
109.5,1,0.7589
109.5,1,0.7590
109.5,1,0.7591
109.5,1,0.7592
109.5,1,0.7593
109.5,1,0.7594
109.5,1,0.7595
109.5,1,0.7596
109.5,1,0.7597
109.5,1,0.7598
109.5,1,0.7599
109.5,1,0.7600
109.5,1,0.7601
109.5,1,0.7602
109.5,1,0.7603
109.5,1,0.7604
109.5,1,0.7605
109.5,1,0.7606
109.5,1,0.7607
109.5,1,0.7608
109.5,1,0.7609
109.5,1,0.7610
109.5,1,0.7611
109.5,1,0.7612
109.5,1,0.7613
109.5,1,0.7614
109.5,1,0.7615
109.5,1,0.7616
